,loan_amnt,fico,loan_age_in_months,annual_inc,logged_inc,delinq_2yrs,mths_since_last_delinq
567,18451.96,506.0,63,65031.611330698295,11.082628758823148,0.0,-1
568,11264.25,501.0,63,89412.07344213649,11.401011001731545,0.0,-1
569,15848.7,475.0,63,36833.42528236317,10.51416100762247,0.0,-1
570,13079.5,578.0,62,20653.87396694215,9.935658182098958,0.0,-1
571,15947.34,497.0,62,52665.59814814816,10.871717734808882,0.0,-1
572,21157.0,554.0,10,36325.401155327345,10.50027253188273,9.0,6
574,21504.0,579.0,7,46277.71520514884,10.742415811142273,0.0,-1
575,19593.75,563.0,8,76965.17070484582,11.251108269995926,0.0,-1
576,20670.0,511.0,7,50633.92857142857,10.83237715570107,0.0,-1
577,15901.25,564.0,7,37246.79838003503,10.525321270584572,4.0,5
578,24519.27,630.0,7,37014.13501693003,10.519055146157037,0.0,-1
579,21878.16,606.0,6,39650.4593495935,10.587857812105433,0.0,-1
580,26071.0,597.0,6,39179.73314606741,10.57591488050207,9.6,4
581,25997.92,619.0,5,50467.660377358494,10.82908802155995,0.0,-1
583,22543.65,595.0,5,36815.78983516484,10.513682103739862,0.0,-1
584,18400.0,499.0,62,29113.372781065093,10.278952893341847,0.0,-1
585,10532.45,503.0,25,20116.979499999998,9.909319488689428,19.2,24
587,20986.25,561.0,6,49096.441382327204,10.801541834217685,0.0,-1
591,13523.53,640.0,7,24548.14684782609,10.108391645559944,0.0,-1
592,20283.15,634.0,7,28315.870846394984,10.251177733730795,0.0,-1
593,20104.94,503.0,7,34151.55732994278,10.438563466592925,0.0,-1
597,30597.39,586.0,6,49549.227927272725,10.810721957946985,13.714285714285714,5
598,24107.0,539.0,6,33902.0547368421,10.431230903237983,12.0,4
599,23300.0,587.0,6,46322.61904761906,10.743385653127234,0.0,-1
601,14508.51,660.0,6,26407.860163487738,10.18141697828604,0.0,-1
602,17391.7,525.0,6,24216.061698801455,10.094771398551028,0.0,-1
603,18716.23,470.0,6,62046.85677419354,11.035645133011137,0.0,-1
605,13725.18,551.0,61,33026.98718918919,10.405080299849413,0.0,-1
606,13308.96,579.0,61,36837.54627979274,10.514272883368005,0.0,-1
607,24345.99,457.0,60,44418.12793032787,10.701402951813069,0.0,-1
609,30275.0,598.0,60,50364.01869158878,10.827032284251471,8.0,55
610,16785.51,555.0,66,72637.458184765,11.19323602071312,0.0,-1
613,21844.91,518.0,61,52744.09038914027,10.873207014524798,0.0,-1
615,12225.21,455.0,37,19987.84334355828,9.90287953490878,1.7142857142857142,33
617,16320.21,562.0,7,38104.32904469763,10.548083177880573,0.0,-1
618,24775.74,557.0,9,46660.39294200848,10.750650966928912,0.0,-1
619,13278.15,532.0,9,52697.03941877794,10.872314554939607,0.0,-1
620,23765.03,554.0,9,38032.61712139422,10.546199415840706,1.6,8
621,24926.81,493.0,6,41827.40707624449,10.641307075334574,0.0,-1
622,21174.97,511.0,6,60180.304279615804,11.005100406329708,0.0,-1
623,18056.93,546.0,61,46263.279749759386,10.742103831451248,0.0,-1
624,12315.0,492.0,63,58435.88235294117,10.975685403986999,0.0,-1
625,11389.5,524.0,62,20416.733333333334,9.924110105039656,0.0,-1
626,11210.35,567.0,63,20572.92506896552,9.931731173264978,0.0,-1
627,28392.0,528.0,8,60344.33865814696,11.007822413643977,0.0,-1
628,16063.66,615.0,8,34583.6563592233,10.451136489888874,0.0,-1
629,16154.29,519.0,7,32939.89708045977,10.402439879271977,0.0,-1
630,17930.95,565.0,7,31247.058251473478,10.349680514780632,0.0,-1
631,21449.07,592.0,6,45226.60480982567,10.71944079464941,0.0,-1
632,21146.77,548.0,6,83365.26662222222,11.330987034240776,0.0,-1
633,21317.47,607.0,6,33926.90650119618,10.43196368065378,0.0,-1
634,17641.5,531.0,6,30483.137337662338,10.324928935529215,0.0,-1
635,18623.05,556.0,60,33493.788370520626,10.419115278844911,0.0,-1
636,8306.59,559.0,60,22051.42654690619,10.001132574787112,0.0,-1
637,20355.06,544.0,8,82037.06000000001,11.314926375366712,0.0,-1
638,19525.26,567.0,8,66671.61951219512,11.107534646785426,0.0,-1
639,19995.33,600.0,7,27788.70313479624,10.232384855033605,9.6,6
640,15341.75,559.0,7,38210.72565543072,10.550871531504548,0.0,-1
641,20720.18,504.0,6,36866.6747826087,10.51506329954533,0.0,-1
642,24283.85,554.0,7,39243.64580801944,10.577544819863371,0.0,-1
643,28970.0,511.0,6,70632.6306141155,11.16524750670607,0.0,-1
644,18800.99,561.0,7,26047.20489583334,10.16766574375996,4.8,6
645,11577.31,556.0,6,30015.248148148155,10.30946080312297,0.0,-1
646,14854.81,612.0,6,30140.194202898547,10.313614915520661,0.0,-1
648,12126.1,596.0,61,42876.72859042553,10.666084500633389,0.0,-1
649,15786.68,670.0,7,64778.98475308641,11.078736520374761,0.0,-1
650,18129.95,601.0,7,59862.61751552794,10.99980750773982,0.0,-1
651,21225.06,496.0,9,42370.38649135988,10.654204965395378,4.8,8
652,21766.97,584.0,7,35811.04600000001,10.486011672283839,0.0,-1
653,10185.08,496.0,7,18334.52409214092,9.816541123917721,0.0,-1
654,12186.19,565.0,6,36627.496414027155,10.508554505471626,0.0,-1
655,15479.85,448.0,59,30076.43130943672,10.311497131046664,0.0,-1
657,28952.38,557.0,7,68966.38679820628,11.141374517032249,19.2,6
659,14112.5,606.0,6,22841.438147471054,10.03633162796415,0.0,-1
665,26188.01,526.0,15,110363.75642857143,11.611537065705654,1.9047619047619047,13
666,17131.0,589.0,63,43801.22736030828,10.687417117896777,9.6,62
667,11178.94,593.0,63,17948.521935874167,9.795263047120681,0.0,-1
668,22125.84,529.0,15,54777.965820895515,10.911043308518536,12.0,13
673,21749.92,618.0,8,40736.970839802394,10.614891333550618,0.0,-1
674,19847.63,606.0,7,32002.193207776425,10.373559717176272,0.0,-1
677,28799.51,570.0,7,58704.99196620583,10.980280044214048,6.0,3
681,16583.34,554.0,6,25164.199176672384,10.133177595802149,0.0,-1
684,26498.25,566.0,7,46866.5715,10.755059939105315,19.2,6
685,25552.66,568.0,8,35679.582621052636,10.482333888785073,0.0,-1
686,17708.6,495.0,7,47075.065931863726,10.75949875409503,19.2,5
687,20863.0,519.0,7,43241.827343749996,10.67456353135395,0.0,-1
688,25857.42,541.0,6,36703.978202247185,10.51064042604943,3.4285714285714284,3
689,23039.87,607.0,7,43691.76205146533,10.684914851905056,0.0,-1
690,17959.3,492.0,7,65537.85818431912,11.090383242199733,0.0,-1
691,11681.82,614.0,6,28123.292613430127,10.244353430585932,0.0,-1
693,8604.0,471.0,63,23843.059561128524,10.079248450240419,0.0,-1
694,15562.25,591.0,61,25688.37157534247,10.153793700603323,0.0,-1
695,14423.25,572.0,61,46234.62605804111,10.7414842781244,0.0,-1
697,19035.75,494.0,61,47472.97577610536,10.767915897090703,0.0,-1
698,16618.0,501.0,13,25130.814603536794,10.131850045592717,0.0,-1
699,25000.88,523.0,7,67699.01213483147,11.122826866989348,18.0,6
700,16970.69,553.0,62,33890.22494348153,10.430881902037951,0.0,-1
702,19718.53,561.0,6,29791.393671607755,10.301974827815705,0.0,-1
704,31684.6,592.0,8,44408.73301587301,10.701191418626152,0.0,-1
705,30640.0,533.0,8,61816.72505712108,11.031929238823801,0.0,-1
706,8051.0,463.0,7,30642.383620689656,10.33013941523763,12.0,5
707,26285.0,616.0,7,36840.72222222222,10.51435909447193,1.263157894736842,5
708,12844.16,597.0,7,37637.36707964602,10.535752641190157,0.0,-1
709,28000.0,566.0,7,64892.38845144357,11.0804856146346,0.0,-1
710,23686.26,584.0,7,35269.75983136593,10.470781213775837,4.8,2
711,11636.0,490.0,6,92563.85585585584,11.435654018906718,0.0,-1
712,20757.0,551.0,6,51921.90084985835,10.857495961837584,0.0,-1
713,23767.37,515.0,6,37655.3607236842,10.53623060619171,4.0,5
714,21282.32,547.0,6,31460.30450892857,10.356481855806638,4.8,1
715,17013.0,541.0,6,23460.40447683498,10.063069363185651,0.0,-1
716,16125.59,544.0,6,25157.06001766784,10.13289385254267,4.0,5
717,9765.0,525.0,6,59602.5,10.995452798482445,0.0,-1
718,20899.89,535.0,6,30981.426194739783,10.3411431488938,12.0,4
719,17076.58,598.0,6,28886.2454789272,10.271120825822303,0.0,-1
720,24974.0,597.0,5,41399.32790988736,10.63101992562094,0.0,-1
721,17335.0,544.0,61,35161.490421455936,10.467706740589431,0.0,-1
722,22368.22,524.0,17,40693.249718213054,10.613817503085933,0.0,-1
726,21177.0,429.0,61,71838.90000000001,11.182181391054845,0.0,-1
728,11577.48,575.0,60,42370.69443983402,10.654212233380887,0.0,-1
730,17771.25,579.0,60,39614.76621735468,10.586957212015141,0.0,-1
731,15676.35,541.0,64,55306.162800000006,10.920639624339087,0.0,-1
732,13328.4,576.0,63,23495.63384410393,10.064569889002513,0.0,-1
733,11997.79,516.0,63,41228.76927272727,10.626891574969878,0.0,-1
736,24957.88,596.0,60,72890.23231788079,11.196709921610593,0.0,-1
737,9983.95,538.0,25,17448.832034346106,9.767027993261355,10.285714285714286,21
738,17808.05,589.0,21,41406.06353251317,10.631182611226873,13.714285714285714,20
740,10780.97,498.0,15,32902.475916955016,10.401303189756383,8.0,12
742,12885.95,515.0,10,23498.431219848382,10.064688941301732,0.0,-1
743,18364.03,617.0,10,36672.62141886792,10.509785745253375,0.0,-1
744,14898.81,465.0,9,28587.56436548224,10.260727089853898,0.0,-1
746,19133.99,526.0,9,36292.858451612905,10.499376264027537,0.0,-1
747,19981.36,610.0,10,36188.007227926086,10.496483050878288,0.0,-1
749,20999.14,587.0,8,65369.087576470585,11.087804758676574,0.0,-1
751,14623.37,576.0,7,27559.42807692308,10.224099972986403,0.0,-1
752,20133.76,576.0,7,38744.67560727273,10.564748621657458,0.0,-1
755,28557.93,596.0,7,63075.36125208682,11.052085500834702,10.285714285714286,4
758,24997.61,540.0,7,37602.999465605455,10.53483909921771,0.0,-1
759,24409.42,519.0,6,55487.392886597925,10.923911118734443,0.0,-1
760,19726.17,539.0,6,37604.78805475504,10.534886663152479,6.0,3
761,21410.07,519.0,7,32898.40024390245,10.401179310765842,0.0,-1
762,17343.18,648.0,6,47018.49823770492,10.758296382785726,0.0,-1
764,17364.4,572.0,6,39169.82301790282,10.575661908342363,0.0,-1
766,19575.36,580.0,6,37533.62504347826,10.532992478018144,0.0,-1
771,25720.75,520.0,7,45293.86401464714,10.720926850081351,0.0,-1
773,15276.3,593.0,9,69135.72071917808,11.143826818577494,0.0,-1
774,12014.44,495.0,7,57090.19870503598,10.952387729509892,0.39344262295081966,6
775,18297.98,563.0,7,34629.8446704871,10.452471151983206,0.0,-1
776,17398.24,559.0,7,32879.935679542206,10.4006178929499,0.0,-1
777,14441.03,518.0,6,22207.916915017464,10.008204122080938,12.0,4
778,11389.45,512.0,6,20345.45429344152,9.920612789674893,0.0,-1
779,11776.93,536.0,7,32343.710041580045,10.384174846451707,0.0,-1
780,13500.66,539.0,6,43287.31033980583,10.675614807293186,0.0,-1
781,13581.12,508.0,6,22552.68324324325,10.023609328683163,0.0,-1
782,11475.49,519.0,5,65909.22734782609,11.096033731141246,6.0,4
783,16486.32,485.0,6,41364.53698005698,10.63017919804192,0.0,-1
784,24470.0,488.0,5,38643.000597728635,10.562120940532164,0.0,-1
787,27866.77,553.0,8,94962.76073548387,11.461240101475564,0.0,-1
788,21228.87,479.0,6,50783.91817934783,10.83533501217463,0.0,-1
789,23800.0,460.0,63,41665.7824933687,10.637435507232027,24.0,58
790,15599.85,575.0,62,38346.0,10.554405498878337,0.0,-1
792,25070.57,488.0,44,46348.95294117646,10.743953980472957,2.1052631578947367,39
793,16604.5,556.0,7,29019.387748344372,10.275719428639619,0.0,-1
794,25284.42,510.0,7,37014.59487236404,10.519067569858882,0.0,-1
796,18311.69,552.0,9,30067.202073474473,10.311190224545824,1.7391304347826086,8
797,18588.97,583.0,8,40646.03141791045,10.61265648211434,0.0,-1
798,24959.0,690.0,7,34279.62656250001,10.442306478909671,0.0,-1
802,15062.25,609.0,5,45049.975879682184,10.715527727624181,0.0,-1
805,10954.18,611.0,8,17947.950180460484,9.795231191320932,6.0,6
806,25050.15,513.0,9,39377.34026865671,10.580945809756177,2.4,7
812,29561.97,613.0,6,65684.95106329114,11.092625122882263,0.0,-1
813,21994.0,557.0,26,30118.734651404786,10.31290267078585,4.5,23
814,8724.25,599.0,24,13725.179916317991,9.526987374948861,0.0,-1
817,16337.41,606.0,7,22469.276377417667,10.019904160718568,0.0,-1
819,19144.0,565.0,7,43533.158167675014,10.681278183434825,0.3870967741935484,6
823,24326.83,545.0,7,54610.82741467577,10.90798744637139,0.0,-1
824,19870.82,539.0,7,46888.006654708515,10.75551720008401,0.0,-1
825,21906.19,560.0,7,69523.74655006031,11.149423650173881,0.0,-1
826,23686.55,562.0,6,55992.19501347708,10.932967585244384,0.0,-1
827,13859.92,612.0,6,29502.790873786405,10.29224014374412,0.0,-1
829,24976.33,512.0,6,38006.20256217467,10.545504650709105,0.0,-1
831,16847.87,494.0,5,23465.720471148754,10.063295931833387,0.0,-1
832,19638.83,583.0,6,37387.67129522432,10.52909628454521,0.0,-1
834,7253.03,574.0,5,21417.19632996633,9.971949445143837,0.0,-1
835,22399.73,614.0,6,42321.32895114942,10.653046468476504,0.0,-1
838,23370.01,627.0,6,58159.45670454545,10.970943770770122,9.0,2
839,16098.39,562.0,5,21006.240774577956,9.952574852298214,0.0,-1
840,21783.94,575.0,6,65054.76627272726,11.082984752166958,0.0,-1
842,13682.5,606.0,8,30306.85286677909,10.319129133145942,0.0,-1
843,21100.0,635.0,59,72524.34554973822,11.19167758516038,0.0,-1
844,25859.55,493.0,62,63524.020860617406,11.059173394620027,0.0,-1
845,11550.65,494.0,7,31794.556498951788,10.367050374837177,12.0,5
846,16859.83,510.0,7,34535.03399375975,10.449729565850365,0.0,-1
847,24666.79,527.0,10,56255.71133796699,10.937662849809538,0.0,-1
848,16235.99,526.0,9,47354.97083333333,10.765427073744762,19.2,7
849,14860.19,517.0,7,24364.771236727043,10.10089356622171,0.0,-1
850,11631.0,523.0,8,22028.409090909092,10.000088221614915,0.0,-1
851,22752.24,473.0,7,44704.06437125749,10.707819701999671,6.0,6
854,11572.41,447.0,8,46878.975694444445,10.755324574490954,0.0,-1
856,15117.0,531.0,7,29657.791479820626,10.297480151686258,18.0,5
857,13468.93,574.0,7,20615.709183673473,9.933808645891682,0.0,-1
858,13041.59,430.0,7,32980.899566473985,10.403683871862707,0.0,-1
860,11024.8,486.0,7,33651.27906976744,10.423806345339106,0.0,-1
863,24350.83,535.0,7,51549.13608870968,10.850290730598754,0.375,6
864,10226.13,508.0,7,24425.469745222927,10.103381708874377,0.0,-1
865,10849.0,493.0,7,30921.416938110746,10.339204327592867,0.0,-1
866,11990.45,533.0,7,30206.267994241844,10.315804731305754,0.0,-1
867,18763.48,466.0,7,37887.79615384615,10.542384337999215,0.75,5
868,17450.0,479.0,7,30335.264900662252,10.320066172847328,0.0,-1
869,17637.27,576.0,7,39368.90625,10.580731602246313,9.6,5
870,13585.82,468.0,6,43438.21863580998,10.67909494630405,0.0,-1
871,13968.0,509.0,7,26705.02549162418,10.192607047337136,16.0,6
872,13368.95,548.0,7,27288.87538880249,10.214234403208776,3.4285714285714284,6
873,14647.5,471.0,7,40558.74208860759,10.610506624189647,14.4,4
878,13285.0,555.0,6,21264.1006097561,9.964775512401394,0.0,-1
879,24722.34,573.0,6,37490.55025996534,10.531844187135324,5.333333333333333,2
880,18777.0,469.0,7,33736.909650924026,10.426347758867836,0.0,-1
881,17000.0,475.0,7,27177.222898903772,10.210134508051704,3.0,6
882,10400.0,563.0,7,29354.838709677417,10.287212674007886,0.0,-1
883,16221.88,495.0,6,48721.32151029748,10.79387202661151,0.0,-1
884,9799.75,534.0,6,26411.030544147845,10.18153702551238,0.0,-1
885,21387.06,490.0,7,33657.69334532374,10.423996937331394,9.6,5
886,12615.32,482.0,6,39189.603550295855,10.576166775049012,9.6,5
888,15351.05,559.0,7,45024.029329608944,10.714951611335566,0.0,-1
889,15702.0,517.0,7,50760.77586206897,10.834879206622247,4.8,2
891,14726.2,595.0,7,26531.417295813313,10.18608486808757,0.0,-1
894,11705.0,558.0,6,42321.79752066116,10.653057540125939,0.0,-1
895,21460.09,451.0,6,32808.81552125801,10.398452524153166,0.0,-1
896,16226.94,452.0,6,47914.19291338582,10.777167042503384,12.0,4
897,22479.79,599.0,6,56253.04933269781,10.93761552895641,0.0,-1
898,15317.24,435.0,6,27352.214285714286,10.2165527656594,0.0,-1
899,25174.52,591.0,6,56240.948936170214,10.937400399318198,19.2,4
900,18403.61,486.0,6,28119.602008149013,10.244222192486925,0.0,-1
901,18866.08,597.0,6,37890.94108645754,10.542467341034834,4.8,5
904,19028.6,511.0,7,42949.333619948404,10.667776412040546,0.0,-1
906,14094.05,544.0,6,25799.777719665268,10.158121155355746,0.0,-1
908,13551.75,528.0,6,30275.186170212764,10.318083717707514,0.0,-1
909,16305.84,571.0,6,56098.07339449541,10.934856748576966,0.0,-1
910,28804.5,618.0,6,37730.44535928144,10.538222616739246,0.0,-1
912,16124.0,473.0,6,37489.37112488929,10.53181273511312,0.0,-1
913,20654.58,557.0,6,54381.416750250755,10.90377777062846,0.0,-1
914,11761.0,518.0,6,23566.8893129771,10.067598010681563,0.0,-1
915,14252.0,630.0,5,24924.383744170555,10.123601870117989,0.0,-1
917,20416.07,516.0,5,50274.09357410882,10.825245185121958,0.0,-1
918,15889.97,530.0,5,30008.036870503594,10.309220520450104,0.0,-1
919,21062.6,506.0,5,42237.83422459893,10.651071643973753,14.4,4
922,11518.03,514.0,24,16119.099050666668,9.687760124341551,0.0,-1
923,15446.43,555.0,6,26895.442813536825,10.199712139101896,9.6,5
924,12606.73,638.0,6,53527.6044012945,10.887952769934941,0.0,-1
925,24943.99,511.0,15,56209.69567869416,10.936844541974956,6.857142857142857,13
927,18897.84,550.0,62,43733.571473962926,10.685871312097976,0.0,-1
928,23654.88,541.0,6,31515.800487804885,10.358244301840555,0.0,-1
929,13618.0,508.0,61,27819.78020265004,10.233502564750681,0.3870967741935484,60
930,15519.9,530.0,24,23275.408128219806,10.055152637038569,0.0,-1
931,23056.14,584.0,9,51566.20893253629,10.850621871302964,0.8275862068965517,6
932,17707.0,509.0,63,32036.57636489288,10.374633540444577,0.0,-1
934,32526.7,650.0,6,89731.1913593256,11.404573717361275,0.42105263157894735,2
935,11045.83,576.0,24,37251.20761597938,10.525439642503137,3.4285714285714284,20
936,14973.88,519.0,21,52458.693386880856,10.867781346265105,0.0,-1
937,13015.37,525.0,23,35503.86644421273,10.477396883454302,0.0,-1
938,16174.0,511.0,15,51599.004878048785,10.851257665974558,12.0,13
940,14221.24,492.0,62,50665.589373297,10.833002248565117,12.0,60
942,5829.99,497.0,18,10897.372301644029,9.296276965910742,0.0,-1
943,14741.28,536.0,8,24122.93316645807,10.090918250680483,0.0,-1
944,9632.96,514.0,19,16577.062172481896,9.71577522194458,0.0,-1
945,18108.6,587.0,7,35089.60741289844,10.4656602805095,0.0,-1
947,21621.78,588.0,6,38685.375030800824,10.56321690141248,0.0,-1
948,12740.0,634.0,6,19384.377182770666,9.872222720766121,0.0,-1
951,15828.01,486.0,6,37409.05799276673,10.529668146398764,0.0,-1
952,11143.0,474.0,5,33518.75949367089,10.419860545965829,0.42105263157894735,5
954,15816.5,502.0,6,24121.54667444574,10.09086077293309,2.1818181818181817,4
957,10007.0,627.0,14,40043.324655436445,10.597717263334637,0.0,-1
958,17236.36,487.0,61,41609.40140480592,10.636081416024096,0.0,-1
959,12736.63,569.0,9,53744.87489499192,10.892003590652886,0.0,-1
960,23022.97,580.0,61,37392.62706907281,10.529228826777967,0.0,-1
961,17991.0,562.0,62,29476.779661016953,10.29135810224331,24.0,61
964,12530.0,623.0,5,35316.738660907125,10.472112313560674,0.0,-1
966,16298.55,508.0,8,37697.621409574465,10.53735227886145,0.0,-1
967,23894.68,578.0,8,40692.702428198434,10.613804053835782,6.0,7
968,19757.68,557.0,7,79426.48246533128,11.282587123934649,0.0,-1
969,14026.0,493.0,7,22436.440220723485,10.01844171161257,0.0,-1
970,24400.14,542.0,8,46740.062599118944,10.752356947397022,0.0,-1
971,18828.09,519.0,7,84113.84727739726,11.339926484932832,0.0,-1
972,26542.31,476.0,7,43828.4093607595,10.688037501646845,0.0,-1
973,24546.25,530.0,7,42160.083113890716,10.649229154605395,0.0,-1
974,14276.0,466.0,8,29189.7210031348,10.281571905842045,0.0,-1
975,18793.79,560.0,7,45485.15594619667,10.725141308769503,14.4,6
976,15999.04,570.0,7,50473.392212817416,10.829201589534884,0.0,-1
977,19056.0,533.0,7,28989.56501457726,10.27469121713177,0.0,-1
978,22188.82,589.0,7,37664.69185426155,10.536478379004015,4.8,6
979,16300.41,556.0,7,38732.030683060104,10.564422202919998,9.6,4
980,16298.46,525.0,7,31545.016424332334,10.359170897468346,0.0,-1
981,19755.58,556.0,7,67463.7542146597,11.119345758040497,0.0,-1
982,18421.24,523.0,7,28710.283847072886,10.265010659763307,0.0,-1
983,18753.0,558.0,6,94270.8612716763,11.453927420570762,0.0,-1
984,22349.0,525.0,7,47598.80897959184,10.770563018469323,18.0,6
985,13614.0,520.0,7,34788.37022526934,10.45703842097996,0.0,-1
986,13472.26,519.0,7,27524.766123727488,10.222841464687479,0.0,-1
987,26689.95,562.0,7,60762.722120418846,11.01473175689805,12.0,6
988,14724.5,518.0,6,22361.01309662398,10.015074234678417,0.0,-1
989,20858.6,502.0,6,32724.045339747445,10.395865418152352,6.0,5
990,19570.76,549.0,6,31773.561194772865,10.366389813986737,0.0,-1
991,11668.64,580.0,6,25799.56081355932,10.158112748034561,0.0,-1
992,17464.18,610.0,6,35905.47330181245,10.488645022516092,6.0,5
